,Info,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Red,Red,Red,Red,Red,Red,Red,Red,Red,Red
,MatchID,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle
,Address,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist
5701,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120157?gameHash=eff60901ff0d6759,5,2,1,4,3,6,1,7,1,6,7,9,4,11,5,11,4,17,3,13
5702,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120173?gameHash=9649544a8d4eda9e,8,8,3,11,6,6,1,13,3,10,3,6,2,9,7,2,0,12,1,6
5703,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120174?gameHash=684b0407124df15d,4,6,3,3,4,3,1,5,1,8,9,4,4,5,2,8,0,12,0,15
5704,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130121?gameHash=82472fe79b8a2f1c,0,2,0,0,1,0,0,2,2,0,5,8,8,6,2,6,2,8,3,9
5705,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130133?gameHash=cce696c82cfc9ccb,6,7,3,7,5,9,2,13,2,8,5,1,0,6,2,4,1,9,2,5
5706,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120196?gameHash=1dc74fb2504cbb22,7,6,2,8,7,9,1,13,2,8,2,2,3,1,1,3,0,2,1,3
5707,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120202?gameHash=8051e066918dffd6,1,3,0,2,3,1,0,1,1,2,4,7,3,5,6,0,1,8,3,5
5708,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130158?gameHash=4fc0b0c489c0cc8c,6,7,1,8,4,6,1,8,4,4,10,8,3,5,9,9,1,20,1,15
5709,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130167?gameHash=bcd2ca77b97b2771,8,3,3,4,1,6,0,11,1,7,2,10,2,6,4,8,7,7,2,6
5710,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130168?gameHash=9e6fa790998dc6ed,6,4,1,10,5,6,0,13,2,6,1,4,2,5,4,5,1,3,1,7
5711,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130179?gameHash=521106c25f0e7d0b,1,2,1,2,0,2,0,3,1,1,2,5,3,3,2,4,0,7,1,2
5712,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120323?gameHash=053d0715e0290557,4,2,1,8,5,5,0,7,2,6,2,1,2,0,0,2,0,0,0,4
5713,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120326?gameHash=db739e39889dbaa8,11,10,1,13,5,7,1,14,3,9,6,8,2,18,13,6,0,21,8,11
5714,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120327?gameHash=21884e8d5e739b2f,4,16,5,16,10,9,0,18,5,14,4,10,1,11,7,8,1,15,4,7
5715,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120338?gameHash=6b900e70cba12276,5,4,5,4,5,6,1,15,6,5,4,2,0,4,4,4,0,8,2,3
5716,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120356?gameHash=8248faa8388c5898,5,3,3,3,3,5,0,8,1,7,2,3,2,3,1,3,0,5,0,4
5717,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120360?gameHash=53a70575647412e1,5,3,1,3,4,7,0,13,5,6,2,1,2,2,0,2,0,1,3,2
5718,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120369?gameHash=e4bd3d463c569a61,1,0,0,0,3,1,0,3,0,3,4,8,2,4,7,7,1,12,4,9
5719,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120375?gameHash=53f55cfa0235425b,1,11,7,5,5,2,0,10,6,4,1,0,2,3,0,3,1,2,1,0
5720,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140091?gameHash=c9fe9d365dfc539f,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,6,2,5,8,2
5721,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140101?gameHash=8f3920e169d3c1c3,4,7,4,1,3,6,1,7,1,7,1,3,1,4,4,6,2,8,3,8
5722,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140103?gameHash=dcd4321f84377d74,1,1,1,3,1,0,1,2,1,2,8,4,2,10,8,6,2,15,4,16
5723,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140117?gameHash=bfb161e367214730,0,1,0,1,1,0,0,1,0,0,2,4,0,3,5,3,1,8,1,4
5724,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140126?gameHash=702427ae82879d81,6,5,3,4,3,11,0,16,4,7,5,1,1,3,2,4,0,9,3,5
5725,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140127?gameHash=28079a4bca980103,4,4,2,3,2,5,1,10,5,7,2,4,2,4,3,5,0,8,5,3
5726,http://matchhistory.lan.leagueoflegends.com/es/#match-details/TRLT4/140032?gameHash=e51469b52549b4a3,6,12,3,4,6,8,1,16,4,9,2,2,2,4,1,4,2,5,1,3
5727,http://matchhistory.lan.leagueoflegends.com/es/#match-details/TRLT4/140039?gameHash=457605609888e0a9,6,8,5,7,3,5,2,6,3,10,3,2,2,5,2,4,0,5,2,3
5728,http://matchhistory.lan.leagueoflegends.com/es/#match-details/TRLT4/140040?gameHash=9de6284ca5a81f81,1,3,1,1,2,0,0,3,1,1,4,8,1,6,7,8,0,12,4,7
5729,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200037?gameHash=cf6d4cda4e2c78e5,1,0,1,1,0,0,0,0,0,1,7,3,3,6,0,5,0,7,1,5
5730,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200046?gameHash=1a6792fe5dbdcf27,7,2,3,1,0,7,1,4,4,8,0,2,1,1,1,1,0,2,0,2
5731,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200047?gameHash=c24616171ddbd17f,5,6,7,5,2,11,1,14,4,7,2,6,1,8,3,4,1,10,7,6
5732,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200057?gameHash=48ea73f007bac295,5,2,1,5,1,6,1,10,5,3,9,5,4,4,5,8,1,13,1,14
5733,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200117?gameHash=e8d771a44bd15eb3,2,2,2,2,0,2,0,3,2,3,7,1,1,0,4,3,1,9,1,7
5734,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200123?gameHash=ed9fd136f5bd966b,6,7,2,7,4,2,0,14,6,10,5,3,1,1,2,2,3,3,0,3
5735,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200140?gameHash=bddcea670f89f19b,1,0,1,1,0,1,0,2,0,2,2,3,0,4,2,5,1,4,4,1
5736,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200146?gameHash=179879ee7f4c160d,8,2,1,7,0,6,1,10,1,9,0,2,1,1,1,1,1,2,0,2
5737,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210118?gameHash=0c222518fe4724f7,1,1,0,2,1,1,0,2,0,1,3,9,2,8,7,3,0,10,2,10
5738,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210129?gameHash=dc45e1c91f220dca,2,4,1,5,3,3,0,6,5,4,2,0,2,1,1,0,0,2,1,5
5739,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210140?gameHash=66e964a508a8d383,7,3,2,4,4,2,0,8,0,10,0,0,0,1,0,0,0,0,1,0
5740,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210154?gameHash=4535031969764427,4,1,1,2,1,6,1,6,1,5,5,3,1,6,2,1,1,4,1,6
5741,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210355?gameHash=8fc2eb6e78ed8360,7,6,1,5,5,6,1,10,0,11,7,9,3,10,5,14,1,15,4,12
5742,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210367?gameHash=ef2ddc14c563e789,1,2,6,1,6,4,1,8,0,8,1,1,0,2,0,2,1,1,0,2
5743,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210369?gameHash=477a2ce482c3d28a,4,10,6,2,7,7,2,13,0,8,2,10,2,6,4,6,2,6,6,4
5744,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/210374?gameHash=df6a912aecd8b903,4,7,4,7,5,2,1,9,0,11,1,1,0,1,2,1,0,3,0,2
5745,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200364?gameHash=1d19c8d80e6be427,5,7,3,5,3,10,2,8,4,6,7,9,2,6,2,9,1,11,6,12
5746,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200370?gameHash=d8be3803d2b08b08,8,3,4,6,2,9,1,9,1,9,2,11,8,6,7,12,1,14,4,12
5747,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200374?gameHash=a43a0c28f51e36b9,0,1,0,0,0,1,1,0,1,1,10,2,2,10,1,9,1,12,2,9
5748,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200379?gameHash=d092e4efed0880bc,2,3,3,1,2,2,0,6,1,4,4,6,3,3,2,9,2,9,1,10
5749,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200400?gameHash=82aafe381d23e6dc,0,1,2,0,2,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0
5750,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200404?gameHash=713728f6ec6c4ebc,0,2,0,1,5,0,0,4,0,4,5,1,1,4,1,4,0,4,3,4
5751,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200414?gameHash=b454efec3ef8c44c,0,1,0,1,2,0,0,1,0,1,7,4,1,8,3,7,1,10,4,8
5752,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200423?gameHash=5eae5c829a2ddc4d,4,5,4,1,6,5,0,14,3,11,1,2,4,2,1,1,0,2,1,6
5753,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230206?gameHash=876edd9780042ed9,2,6,4,8,2,7,0,10,5,4,0,0,0,0,0,2,0,2,2,0
5754,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230213?gameHash=78ae1cda68ae4c6c,5,4,2,3,2,5,1,10,2,7,3,4,2,9,3,4,0,6,3,6
5755,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220197?gameHash=4ef8296475ac3dbe,1,2,1,2,3,2,0,5,0,4,6,7,3,5,3,10,0,13,2,8
5756,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220211?gameHash=b7584d558ced4626,9,4,2,5,1,7,0,10,1,8,0,2,0,2,1,1,1,2,1,2
5757,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220218?gameHash=6b438c8e0e49e99f,4,1,2,4,2,2,0,4,1,5,1,0,0,0,0,1,0,1,0,1
5758,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220223?gameHash=acee699e7a1b65da,9,2,0,9,4,8,1,8,3,6,1,2,1,0,3,0,0,2,0,1
5759,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220227?gameHash=10b9b0348d530e7d,6,1,2,4,4,4,0,5,0,8,0,9,2,3,5,6,2,8,4,7
5760,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230259?gameHash=de8e4747b0bf89b8,2,15,2,13,12,4,0,18,2,13,1,1,2,2,1,3,0,2,1,0
5761,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230273?gameHash=588c00b710cf3b09,0,2,1,2,2,2,1,3,0,3,2,3,1,5,2,2,0,6,5,1
5762,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230279?gameHash=b38fa54536576684,6,4,3,5,4,3,0,6,2,4,3,3,0,5,0,4,1,5,4,3
5763,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/230287?gameHash=e2727820b316628a,6,1,1,3,0,2,1,4,3,5,6,2,4,4,3,1,0,4,0,6
5764,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220465?gameHash=e96e4b79a2cfecb9,2,0,0,1,1,1,0,3,0,2,7,4,2,2,1,6,0,8,2,6
5765,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220471?gameHash=2536eddf07c80e3a,4,8,3,7,1,7,3,9,5,6,3,0,0,4,0,2,0,2,1,2
5766,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220472?gameHash=2b6960d40dbdbe52,1,7,3,8,7,4,2,9,4,7,7,5,3,3,3,5,1,4,1,7
5767,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220482?gameHash=2d1ca19bb81f10c2,9,9,6,8,5,9,0,17,8,12,1,5,6,5,6,5,2,13,7,10
5768,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220493?gameHash=5be155c5cac436b2,3,6,5,6,3,5,0,7,3,6,3,2,1,3,2,2,1,2,2,4
5769,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220502?gameHash=8e08bbe071d6ed3f,7,5,1,7,3,6,1,7,1,5,3,11,5,6,9,6,1,12,1,11
5770,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220510?gameHash=3de1b4e928aa6299,1,0,1,1,0,1,0,1,2,0,4,0,0,7,5,3,0,10,2,5
5771,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220512?gameHash=29f0d6e5000ef892,4,5,1,6,3,6,1,9,4,4,2,4,4,0,2,4,0,7,3,5
5772,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220524?gameHash=3aa4a543aaff87dc,7,6,4,10,4,8,0,13,1,12,5,2,1,5,1,8,0,7,3,4
5773,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220528?gameHash=f7c5a09e90f7e9b0,2,8,6,5,6,7,1,13,2,13,8,8,6,5,3,11,0,14,3,9
5774,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220534?gameHash=d207a426bb237e2f,5,8,1,5,5,4,0,10,4,7,1,5,4,2,2,4,3,4,1,6
5775,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/220540?gameHash=4e71696e62a9c43f,5,4,2,5,3,5,0,6,1,8,7,5,4,11,8,10,2,14,1,7
5776,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/240139?gameHash=be06bf50e0965543,9,7,2,6,6,9,3,15,1,11,3,1,2,1,1,2,0,3,0,5
5777,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/240144?gameHash=cd5f98dd49003664,2,1,1,0,0,3,0,3,1,3,8,6,4,7,2,10,1,12,0,9
5778,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/240148?gameHash=53ee3ce59f63ff68,0,2,0,3,1,3,0,4,5,1,5,5,9,1,1,6,1,12,2,9
5779,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/240154?gameHash=ec93d93f7c832346,4,5,4,4,3,4,0,10,3,5,6,5,4,5,7,4,1,5,3,13
5780,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/250152?gameHash=6ae73a87443130e8,4,2,0,0,1,4,0,1,1,2,2,5,2,2,4,3,1,7,0,7
5781,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/250160?gameHash=e013a5ec760d1fda,2,0,1,0,2,1,0,2,0,3,6,6,2,5,3,5,2,6,4,7
5782,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/250161?gameHash=80c3ea37ca9fcd58,2,7,1,3,1,4,0,4,6,2,1,3,4,2,0,4,2,4,2,4
5783,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/250171?gameHash=05e0a7917e7e2a32,3,1,0,2,8,2,1,9,0,7,2,2,0,1,2,0,0,3,2,0
5784,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260029?gameHash=7a8f6c4143e0ef88,0,1,0,2,0,1,0,1,2,0,4,6,2,5,7,3,1,10,0,10
5785,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260041?gameHash=6f5be1cb00b6dc69,1,5,2,6,6,7,0,11,4,5,1,3,2,1,0,4,0,3,1,3
5786,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260051?gameHash=3119ba9f8d46df19,2,8,5,4,6,6,0,15,3,9,2,3,2,4,0,5,2,4,3,4
5787,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260061?gameHash=a89c9b57a281105c,3,5,7,4,0,4,1,8,2,7,4,6,2,7,10,8,3,13,4,8
5788,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260067?gameHash=53d45e214acb7d9e,4,7,1,5,7,5,1,14,5,11,2,3,2,2,1,0,0,2,0,2
5789,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260074?gameHash=00fc8c3957193d35,6,3,2,3,1,5,0,4,1,3,5,12,3,8,9,8,3,12,4,10
5790,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260076?gameHash=2646626f3b184dc3,2,2,1,3,0,4,0,5,3,3,3,5,5,3,3,5,2,6,0,8
5791,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260091?gameHash=a4dece9a45abf3e5,4,2,3,0,1,0,1,4,2,6,2,1,0,0,2,1,0,4,1,3
5792,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270075?gameHash=322ddeafe01d606b,1,0,0,2,1,1,0,2,1,1,4,5,2,3,3,5,0,10,6,8
5793,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270088?gameHash=290f3d6c70c0ed74,6,8,3,7,3,7,1,11,4,8,2,1,0,3,1,4,2,3,2,3
5794,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270104?gameHash=46bae84dd76f19cf,1,4,1,0,1,1,0,1,2,0,2,11,2,9,11,4,1,17,3,12
5795,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270107?gameHash=d3f1154ad86bf456,4,8,2,4,5,4,0,10,2,7,8,8,6,12,5,9,0,15,4,12
5796,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260327?gameHash=3206026ab12f4260,12,6,4,8,3,12,1,10,2,16,7,10,3,8,12,7,1,17,3,19
5797,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260335?gameHash=10c067dd915e6095,9,5,4,7,1,6,0,9,2,9,0,2,0,2,5,1,1,4,0,2
5798,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260338?gameHash=f317c7a012e727d7,0,2,0,0,1,3,1,2,2,1,2,5,2,6,5,3,1,7,1,8
5799,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260347?gameHash=01ab4b375abc2136,2,1,3,2,1,2,0,3,0,4,4,5,4,2,4,3,0,10,1,10
5800,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260349?gameHash=a3266e68894b30da,4,3,2,3,6,4,0,10,0,11,3,5,1,5,5,2,0,6,0,4
5801,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270294?gameHash=7fd0cfce5985932a,3,6,3,5,2,4,0,8,2,6,7,2,1,5,1,5,0,7,1,4
5802,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270297?gameHash=e18145edf2ca783f,4,7,2,5,5,4,0,9,2,8,1,1,1,0,1,1,0,1,0,1
5803,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/270308?gameHash=ba1e92a6bf23e194,9,5,4,5,4,11,0,12,3,10,1,3,1,1,2,3,1,4,0,4
5804,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260385?gameHash=de84a52ef9cc457f,9,6,2,5,7,5,1,12,1,14,1,2,1,3,0,2,1,3,2,2
5805,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260396?gameHash=b4afa3b50c45b03e,3,2,2,0,1,2,0,5,0,3,3,4,3,4,4,4,0,7,3,4
5806,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260398?gameHash=c4031f8ab0808548,1,1,1,1,0,3,0,3,1,2,4,9,2,7,7,6,0,11,3,11
5807,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/260408?gameHash=5f071a2592d12c17,8,7,1,12,5,7,1,15,3,13,2,5,1,2,2,5,0,7,2,2
5808,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290214?gameHash=7912d6ab768b54e1,7,7,1,5,7,9,1,11,2,8,2,3,2,4,2,1,0,2,0,2
5809,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290222?gameHash=d644f037df229810,1,5,7,1,3,3,1,7,2,6,5,9,2,4,7,9,4,13,2,9
5810,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290227?gameHash=c9dc5dcad66cf56d,4,6,5,4,5,5,0,10,0,8,1,1,0,0,1,1,1,2,1,2
5811,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290242?gameHash=489a78f2e4f47ab7,4,7,3,2,5,9,3,12,3,9,4,1,2,2,2,3,0,7,0,3
5812,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280261?gameHash=0f5884f52ad94195,0,1,1,1,0,1,0,1,1,1,1,8,1,5,5,3,1,4,1,5
5813,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280269?gameHash=241985a9d4bb5f07,6,3,5,7,6,5,1,13,0,11,0,2,0,2,1,1,1,3,2,0
5814,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280272?gameHash=491e29807bd33c0c,5,5,2,11,7,6,0,13,2,14,3,10,2,10,5,6,2,10,1,6
5815,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280279?gameHash=146b98910c66ef85,6,13,2,13,10,8,2,18,3,15,5,6,2,7,4,7,0,12,1,10
5816,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290301?gameHash=4da53da6a8a73ee1,6,6,2,5,2,9,1,12,5,8,1,1,0,1,0,0,0,1,1,0
5817,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290309?gameHash=754b8e9c29f4329d,6,4,2,6,1,7,1,10,1,8,2,0,0,1,0,1,0,0,0,1
5818,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290312?gameHash=a62c3607b1b1258f,2,5,1,2,3,1,0,4,2,4,4,5,3,5,6,3,2,7,2,8
5819,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290475?gameHash=7cfe94e5b39e90ed,1,14,2,13,6,6,0,12,6,7,2,0,0,2,0,0,0,0,0,0
5820,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290477?gameHash=316565c18a36d548,1,0,2,1,0,2,0,2,0,3,3,3,3,2,2,5,0,7,0,8
5821,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290483?gameHash=b873e1858deec9ea,7,1,1,6,1,7,1,7,2,7,4,8,0,3,8,5,1,8,0,9
5822,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290486?gameHash=c972804ab8e66f2c,6,8,2,5,4,6,0,6,4,8,2,2,2,2,1,3,0,3,0,1
5823,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290491?gameHash=01360c9cdc07e173,4,4,3,5,8,3,0,11,1,8,4,7,4,2,4,4,1,7,0,8
5824,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280479?gameHash=c418b05513ae3d91,9,7,2,7,10,8,1,18,1,20,2,6,2,4,8,4,0,12,1,5
5825,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280490?gameHash=1396c817b05e9b38,3,2,2,2,0,4,1,2,0,4,3,9,2,5,7,3,1,5,3,8
5826,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280492?gameHash=ab5d5267d45508af,2,4,2,4,2,6,1,7,3,4,4,12,1,6,5,6,1,13,9,2
5827,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/280498?gameHash=4a42677e5c84ac98,7,3,1,10,1,7,2,8,7,5,0,1,0,0,3,2,1,4,1,3
5828,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290534?gameHash=9b3b9396a73e3ecc,4,3,1,4,3,3,1,6,0,7,2,10,2,5,9,6,3,8,1,9
5829,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290542?gameHash=c64b88e77dcfaa00,1,4,3,0,4,2,0,5,0,7,0,2,0,1,1,0,0,1,1,0
5830,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290543?gameHash=e049b16c1d3aa321,6,6,2,9,3,9,1,11,3,9,5,10,2,9,10,9,0,18,4,12
5831,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/290550?gameHash=03f0de91ab110ca9,1,1,2,1,0,0,0,0,2,3,5,4,2,5,4,7,2,12,3,10
5832,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/310128?gameHash=96dfe4ebc81ee268,3,1,3,3,1,4,0,5,1,4,4,14,5,6,10,5,0,17,1,16
5833,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/310132?gameHash=80f28c57bf4153f3,2,5,4,1,3,5,1,3,1,9,0,5,3,2,4,2,0,4,1,6
5834,http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/310133?gameHash=3e1b867b78ee1c78,1,0,1,1,0,2,1,2,1,2,6,6,4,2,5,10,0,14,2,12
